timeframe,variant,symbol,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,chandelier_activation_time,chandelier_activation_price,ch_activate_r,ch_atr_mult,exit_reason,month
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,LONG,2026-03-13 12:00:00+00:00,2026-03-19 20:00:00+00:00,1.869,1.8152857142857142,1.8152857142857142,1.8152857142857142,0.053714285714285825,-1.0,38,3.09042553191489,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,SHORT,2026-03-22 08:00:00+00:00,2026-03-23 08:00:00+00:00,1.772,1.8298571428571428,1.8298571428571428,1.8298571428571428,0.05785714285714283,-1.0,6,0.3802469135802474,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 20:00:00+00:00,1.744,1.7921428571428573,1.7921428571428573,1.7921428571428573,0.048142857142857265,-1.0,77,2.8456973293768475,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,LONG,2026-04-09 12:00:00+00:00,2026-04-12 00:00:00+00:00,1.815,1.7495714285714286,1.7495714285714286,1.7495714285714286,0.06542857142857139,-1.0,15,0.45851528384279544,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,LONG,2026-04-16 04:00:00+00:00,2026-04-27 04:00:00+00:00,1.8,1.9817142857142855,1.7491428571428573,1.9817142857142855,0.05085714285714271,3.5730337078651746,66,5.073033707865179,True,2026-04-25 00:00:00+00:00,2.03,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,SHORT,2026-04-30 16:00:00+00:00,2026-05-06 04:00:00+00:00,1.881,1.933,1.933,1.933,0.052000000000000046,-1.0,33,0.8269230769230748,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,LONG,2026-05-09 00:00:00+00:00,2026-05-10 00:00:00+00:00,1.979,1.9035714285714287,1.9035714285714287,1.9035714285714287,0.0754285714285714,-1.0,6,0.13257575757575774,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,LONG,2026-05-10 12:00:00+00:00,2026-05-15 12:00:00+00:00,2.027,1.955857142857143,1.955857142857143,1.955857142857143,0.07114285714285717,-1.0,30,2.923694779116461,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,ATOM/USDT,LONG,2026-05-22 00:00:00+00:00,2026-05-22 16:00:00+00:00,2.15,2.063428571428571,2.063428571428571,2.063428571428571,0.08657142857142874,-1.0,4,0.46204620462046153,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,4.53,4.7542857142857144,4.7542857142857144,4.7542857142857144,0.2242857142857142,-1.0,3,0.044585987261149526,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2025-12-31 00:00:00+00:00,2025-12-31 04:00:00+00:00,5.84,5.5442857142857145,5.5442857142857145,5.5442857142857145,0.2957142857142854,-1.0,1,0.47342995169082375,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-01-05 20:00:00+00:00,2026-01-12 12:00:00+00:00,5.47,5.288571428571428,5.288571428571428,5.288571428571428,0.1814285714285715,-1.0,40,3.30708661417323,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-01-14 08:00:00+00:00,2026-01-15 00:00:00+00:00,5.7,5.514285714285714,5.514285714285714,5.514285714285714,0.18571428571428594,-1.0,4,0.4307692307692306,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-01-19 00:00:00+00:00,2026-01-25 04:00:00+00:00,5.14,5.402857142857142,5.402857142857142,5.402857142857142,0.26285714285714246,-1.0,37,1.5597826086956517,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-01-25 08:00:00+00:00,2026-01-25 12:00:00+00:00,6.07,7.672857142857142,5.621428571428572,7.672857142857142,0.4485714285714284,3.57324840764331,1,6.6210191082802545,True,2026-01-25 12:00:00+00:00,7.14,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-01-30 00:00:00+00:00,2026-01-30 12:00:00+00:00,5.47,6.021428571428571,6.021428571428571,6.021428571428571,0.5514285714285716,-1.0,3,0.10880829015543968,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-01-31 08:00:00+00:00,2026-02-02 08:00:00+00:00,5.34,5.885714285714285,5.885714285714285,5.885714285714285,0.5457142857142854,-1.0,12,1.9424083769633513,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-02-05 20:00:00+00:00,2026-02-06 12:00:00+00:00,4.38,4.848571428571428,4.848571428571428,4.848571428571428,0.468571428571428,-1.0,4,0.9603658536585372,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-02-13 04:00:00+00:00,2026-02-19 12:00:00+00:00,5.24,4.87,4.87,4.87,0.3700000000000001,-1.0,38,1.0540540540540528,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-02-23 00:00:00+00:00,2026-02-23 08:00:00+00:00,4.8,4.985714285714286,4.985714285714286,4.985714285714286,0.18571428571428594,-1.0,2,0.10769230769230527,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-02-24 04:00:00+00:00,2026-02-25 00:00:00+00:00,4.72,4.952857142857143,4.952857142857143,4.952857142857143,0.2328571428571431,-1.0,5,0.08588957055214531,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-02-28 04:00:00+00:00,2026-02-28 20:00:00+00:00,4.66,4.880000000000001,4.880000000000001,4.880000000000001,0.22000000000000064,-1.0,4,0.3636363636363629,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-03-06 12:00:00+00:00,2026-03-07 16:00:00+00:00,4.64,4.841428571428571,4.841428571428571,4.841428571428571,0.20142857142857107,-1.0,7,0.19858156028368848,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-03-14 20:00:00+00:00,2026-03-21 08:00:00+00:00,4.99,4.78,4.78,4.78,0.20999999999999996,-1.0,39,3.5238095238095255,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,SHORT,2026-03-21 20:00:00+00:00,2026-04-16 16:00:00+00:00,4.75,4.904285714285715,4.904285714285715,4.904285714285715,0.1542857142857148,-1.0,155,2.916666666666658,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-04-17 04:00:00+00:00,2026-04-18 08:00:00+00:00,5.04,4.892857142857143,4.892857142857143,4.892857142857143,0.1471428571428568,-1.0,7,0.27184466019417564,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-04-25 08:00:00+00:00,2026-04-27 04:00:00+00:00,4.92,4.8185714285714285,4.8185714285714285,4.8185714285714285,0.10142857142857142,-1.0,11,1.2816901408450694,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AUCTION/USDT,LONG,2026-05-06 08:00:00+00:00,2026-05-10 04:00:00+00:00,4.96,5.2,4.861428571428571,5.2,0.09857142857142875,2.4347826086956497,23,5.478260869565208,True,2026-05-10 04:00:00+00:00,5.3,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 12:00:00+00:00,0.0273,0.028900000000000002,0.028900000000000002,0.028900000000000002,0.0016000000000000007,-1.0,5,0.12500000000000136,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2025-12-23 12:00:00+00:00,2025-12-28 20:00:00+00:00,0.0285,0.029771428571428574,0.029771428571428574,0.029771428571428574,0.0012714285714285727,-1.0,32,0.3932584269662921,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,LONG,2026-01-06 12:00:00+00:00,2026-01-08 12:00:00+00:00,0.0322,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.0013000000000000025,-1.0,12,2.4615384615384577,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-01-12 04:00:00+00:00,2026-01-13 20:00:00+00:00,0.0305,0.03154285714285714,0.03154285714285714,0.03154285714285714,0.001042857142857144,-1.0,10,0.47945205479452047,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-01-20 16:00:00+00:00,2026-02-06 12:00:00+00:00,0.0287,0.021064285714285712,0.0302,0.021064285714285712,0.0015000000000000013,5.090476190476187,101,6.733333333333328,True,2026-02-03 16:00:00+00:00,0.0232,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-02-11 04:00:00+00:00,2026-02-11 20:00:00+00:00,0.0201,0.021014285714285715,0.021014285714285715,0.021014285714285715,0.0009142857142857147,-1.0,4,0.21874999999999858,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-02-19 08:00:00+00:00,2026-02-19 20:00:00+00:00,0.0209,0.021699999999999997,0.021699999999999997,0.021699999999999997,0.0007999999999999986,-1.0,3,0.49999999999999784,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,0.0197,0.020542857142857144,0.020542857142857144,0.020542857142857144,0.0008428571428571452,-1.0,3,0.11864406779660912,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-02-28 04:00:00+00:00,2026-02-28 20:00:00+00:00,0.0191,0.020085714285714283,0.020085714285714283,0.020085714285714283,0.0009857142857142842,-1.0,4,0.5072463768115955,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,LONG,2026-03-05 16:00:00+00:00,2026-03-05 20:00:00+00:00,0.02267,0.02107,0.02107,0.02107,0.0016000000000000007,-1.0,1,0.3125000000000001,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-03-11 04:00:00+00:00,2026-03-12 12:00:00+00:00,0.01993,0.020875714285714286,0.020875714285714286,0.020875714285714286,0.0009457142857142858,-1.0,8,0.296072507552869,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-03-19 04:00:00+00:00,2026-04-17 08:00:00+00:00,0.0199,0.020965714285714285,0.020965714285714285,0.020965714285714285,0.0010657142857142844,-1.0,175,3.4343163538874037,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-04-27 12:00:00+00:00,2026-04-29 16:00:00+00:00,0.01994,0.021017142857142856,0.021017142857142856,0.021017142857142856,0.0010771428571428564,-1.0,13,0.3063660477453587,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-05-16 04:00:00+00:00,2026-05-17 16:00:00+00:00,0.02026,0.021074285714285716,0.021074285714285716,0.021074285714285716,0.0008142857142857153,-1.0,9,0.8228070175438592,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AUDIO/USDT,SHORT,2026-05-18 04:00:00+00:00,2026-05-22 04:00:00+00:00,0.0191,0.020011428571428572,0.020011428571428572,0.020011428571428572,0.0009114285714285734,-1.0,24,0.427899686520373,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,0.2609,0.2741,0.2741,0.2741,0.01319999999999999,-1.0,3,0.06060606060606239,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2025-12-27 12:00:00+00:00,2025-12-30 00:00:00+00:00,0.2865,0.27718571428571426,0.27718571428571426,0.27718571428571426,0.00931428571428572,-1.0,15,0.8911042944785303,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-01-01 20:00:00+00:00,2026-01-06 16:00:00+00:00,0.2895,0.3247071428571428,0.28195714285714285,0.3247071428571428,0.007542857142857129,4.667613636363641,29,7.3977272727272885,True,2026-01-05 12:00:00+00:00,0.3214,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-01-14 12:00:00+00:00,2026-01-15 00:00:00+00:00,0.3468,0.3344857142857143,0.3344857142857143,0.3344857142857143,0.012314285714285722,-1.0,3,0.1786542923433857,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-01-16 04:00:00+00:00,2026-01-19 00:00:00+00:00,0.3593,0.34287142857142855,0.34287142857142855,0.34287142857142855,0.01642857142857146,-1.0,17,1.4243478260869524,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2026-01-23 08:00:00+00:00,2026-01-31 08:00:00+00:00,0.332,0.29719285714285715,0.34471428571428575,0.29719285714285715,0.012714285714285734,2.737640449438199,48,4.215730337078648,True,2026-01-30 00:00:00+00:00,0.2828,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2026-01-31 16:00:00+00:00,2026-02-06 12:00:00+00:00,0.2779,0.2297142857142857,0.29721428571428565,0.2297142857142857,0.019314285714285673,2.4948224852071053,35,4.043639053254445,True,2026-02-06 00:00:00+00:00,0.2125,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2026-02-11 08:00:00+00:00,2026-02-12 00:00:00+00:00,0.2076,0.21694285714285716,0.21694285714285716,0.21694285714285716,0.009342857142857153,-1.0,4,0.13914373088684953,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2026-02-17 08:00:00+00:00,2026-03-10 16:00:00+00:00,0.2156,0.19140000000000001,0.2236857142857143,0.19140000000000001,0.00808571428571428,2.992932862190815,128,4.477031802120146,True,2026-03-08 00:00:00+00:00,0.1795,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-03-12 08:00:00+00:00,2026-03-26 08:00:00+00:00,0.2076,0.1958,0.1958,0.1958,0.011800000000000005,-1.0,84,2.04237288135593,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2026-03-26 16:00:00+00:00,2026-04-03 04:00:00+00:00,0.1936,0.2029857142857143,0.2029857142857143,0.2029857142857143,0.009385714285714303,-1.0,45,1.3318112633181085,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-04-03 16:00:00+00:00,2026-04-05 00:00:00+00:00,0.208,0.19885714285714284,0.19885714285714284,0.19885714285714284,0.009142857142857147,-1.0,8,0.12031250000000188,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-04-13 20:00:00+00:00,2026-04-19 16:00:00+00:00,0.2111,0.22842142857142855,0.20132857142857144,0.22842142857142855,0.00977142857142857,1.7726608187134476,35,5.3932748538011674,True,2026-04-18 20:00:00+00:00,0.2435,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,LONG,2026-04-26 04:00:00+00:00,2026-05-17 00:00:00+00:00,0.2614,0.24084285714285716,0.24084285714285716,0.24084285714285716,0.020557142857142857,-1.0,125,1.8971507991660865,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVA/USDT,SHORT,2026-05-17 20:00:00+00:00,2026-05-20 12:00:00+00:00,0.2338,0.24255714285714286,0.24255714285714286,0.24255714285714286,0.008757142857142852,-1.0,16,0.5823817292006552,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,0.225,0.24262857142857144,0.24262857142857144,0.24262857142857144,0.017628571428571438,-1.0,3,0.022690437601297235,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,LONG,2025-12-23 04:00:00+00:00,2025-12-31 00:00:00+00:00,0.309,0.37188571428571426,0.27904285714285715,0.37188571428571426,0.02995714285714285,2.0991893180734382,47,4.399618502622797,True,2025-12-29 20:00:00+00:00,0.4224,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-01-07 12:00:00+00:00,2026-01-25 04:00:00+00:00,0.3284,0.34852857142857147,0.34852857142857147,0.34852857142857147,0.02012857142857144,-1.0,106,3.6713981547196584,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-01-31 04:00:00+00:00,2026-02-06 16:00:00+00:00,0.2681,0.20274285714285714,0.2904285714285714,0.20274285714285714,0.02232857142857142,2.9270633397312875,39,4.366602687140117,True,2026-02-06 00:00:00+00:00,0.189,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-02-11 04:00:00+00:00,2026-02-12 00:00:00+00:00,0.1814,0.1919857142857143,0.1919857142857143,0.1919857142857143,0.010585714285714282,-1.0,5,0.3967611336032399,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-02-18 16:00:00+00:00,2026-03-25 16:00:00+00:00,0.1921,0.14333571428571426,0.20485714285714285,0.14333571428571426,0.012757142857142856,3.822508398656217,210,4.499440089585668,True,2026-03-22 00:00:00+00:00,0.1423,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-03-27 20:00:00+00:00,2026-04-06 12:00:00+00:00,0.1347,0.14391428571428572,0.14391428571428572,0.14391428571428572,0.00921428571428573,-1.0,58,1.5085271317829412,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,LONG,2026-04-10 16:00:00+00:00,2026-04-12 00:00:00+00:00,0.1455,0.13891428571428568,0.13891428571428568,0.13891428571428568,0.006585714285714306,-1.0,8,2.9609544468546574,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-04-13 04:00:00+00:00,2026-04-13 20:00:00+00:00,0.129,0.13720000000000002,0.13720000000000002,0.13720000000000002,0.008200000000000013,-1.0,4,0.04878048780487937,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,LONG,2026-04-16 16:00:00+00:00,2026-04-19 04:00:00+00:00,0.145,0.13774285714285714,0.13774285714285714,0.13774285714285714,0.007257142857142851,-1.0,15,3.8720472440944933,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,LONG,2026-04-26 16:00:00+00:00,2026-04-27 04:00:00+00:00,0.1677,0.15647142857142857,0.15647142857142857,0.15647142857142857,0.011228571428571421,-1.0,3,1.2111959287531815,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,LONG,2026-05-07 08:00:00+00:00,2026-05-13 12:00:00+00:00,0.1546,0.14791428571428572,0.14791428571428572,0.14791428571428572,0.006685714285714267,-1.0,37,2.2286324786324885,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-05-14 00:00:00+00:00,2026-05-14 12:00:00+00:00,0.1469,0.15578571428571428,0.15578571428571428,0.15578571428571428,0.008885714285714275,-1.0,3,0.022508038585209677,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVNT/USDT,SHORT,2026-05-15 12:00:00+00:00,2026-05-20 20:00:00+00:00,0.1399,0.14918571428571428,0.14918571428571428,0.14918571428571428,0.009285714285714286,-1.0,32,0.8723076923076919,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,LONG,2025-12-21 04:00:00+00:00,2025-12-21 12:00:00+00:00,0.05703,0.055088571428571424,0.055088571428571424,0.055088571428571424,0.0019414285714285731,-1.0,2,0.015452538631347722,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,SHORT,2025-12-30 00:00:00+00:00,2026-01-02 00:00:00+00:00,0.05445,0.05611142857142857,0.05611142857142857,0.05611142857142857,0.0016614285714285706,-1.0,18,0.8968185726569211,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,LONG,2026-01-02 16:00:00+00:00,2026-01-11 20:00:00+00:00,0.05743,0.05549857142857143,0.05549857142857143,0.05549857142857143,0.00193142857142857,-1.0,55,1.3306213017751467,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,SHORT,2026-01-15 16:00:00+00:00,2026-01-16 08:00:00+00:00,0.05463,0.05654857142857143,0.05654857142857143,0.05654857142857143,0.0019185714285714292,-1.0,4,0.20327624720774454,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,SHORT,2026-01-18 20:00:00+00:00,2026-01-19 00:00:00+00:00,0.0535,0.054752857142857145,0.054752857142857145,0.054752857142857145,0.0012528571428571458,-1.0,1,1.8517673888255337,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,SHORT,2026-01-20 16:00:00+00:00,2026-01-21 16:00:00+00:00,0.05047,0.052668571428571426,0.052668571428571426,0.052668571428571426,0.0021985714285714247,-1.0,6,0.11825860948668136,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,SHORT,2026-01-29 12:00:00+00:00,2026-01-31 04:00:00+00:00,0.05104,0.05263857142857143,0.05263857142857143,0.05263857142857143,0.0015985714285714284,-1.0,10,1.1697944593386977,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,LONG,2026-02-01 08:00:00+00:00,2026-02-14 12:00:00+00:00,0.05708,0.09018571428571429,0.05291857142857143,0.09018571428571429,0.004161428571428566,7.955372468245805,79,10.292138688637158,True,2026-02-06 12:00:00+00:00,0.07222,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AWE/USDT,LONG,2026-02-18 04:00:00+00:00,2026-02-19 12:00:00+00:00,0.10382,0.09430714285714285,0.09430714285714285,0.09430714285714285,0.009512857142857142,-1.0,8,0.49301696951494217,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AXL/USDT,SHORT,2025-12-18 16:00:00+00:00,2026-01-25 08:00:00+00:00,0.0869,0.09491428571428573,0.09491428571428573,0.09491428571428573,0.008014285714285724,-1.0,226,3.0819964349376088,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AXL/USDT,LONG,2026-01-27 04:00:00+00:00,2026-01-29 04:00:00+00:00,0.1022,0.08101428571428572,0.08101428571428572,0.08101428571428572,0.02118571428571428,-1.0,12,0.27376938637896164,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AXL/USDT,SHORT,2026-01-30 04:00:00+00:00,2026-04-16 20:00:00+00:00,0.0708,0.07924285714285714,0.07924285714285714,0.07924285714285714,0.00844285714285714,-1.0,460,3.351945854483926,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AXL/USDT,SHORT,2026-04-27 12:00:00+00:00,2026-04-28 04:00:00+00:00,0.0539,0.0575,0.0575,0.0575,0.003599999999999999,-1.0,4,0.05555555555555716,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AXL/USDT,LONG,2026-04-29 04:00:00+00:00,2026-04-29 16:00:00+00:00,0.0649,0.05967142857142857,0.05967142857142857,0.05967142857142857,0.00522857142857143,-1.0,3,1.0519125683060115,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
